sign,decan,ingress_date,ingress_longitude,egress_date,egress_longitude
Aquarius,3,1956-02-09T18:36:33.750000+00:00,320.000,1956-02-19T16:04:41.250000+00:00,330.000
Pisces,1,1956-02-19T16:04:41.250000+00:00,330.000,1956-02-29T14:41:32.578125+00:00,340.000
Pisces,2,1956-02-29T14:41:32.578125+00:00,340.000,1956-03-10T14:23:26.250000+00:00,350.000
Pisces,3,1956-03-10T14:23:26.250000+00:00,350.000,1956-03-20T15:20:23.437500+00:00,0.000
Aries,1,1956-03-20T15:20:23.437500+00:00,0.000,1956-03-30T17:47:41.718750+00:00,10.000
Aries,2,1956-03-30T17:47:41.718750+00:00,10.000,1956-04-09T21:33:45+00:00,20.000
Aries,3,1956-04-09T21:33:45+00:00,20.000,1956-04-20T02:43:28.593750+00:00,30.000
Taurus,1,1956-04-20T02:43:28.593750+00:00,30.000,1956-04-30T09:23:12.187500+00:00,40.000
Taurus,2,1956-04-30T09:23:12.187500+00:00,40.000,1956-05-10T17:12:53.437500+00:00,50.000
Taurus,3,1956-05-10T17:12:53.437500+00:00,50.000,1956-05-21T02:12:32.343750+00:00,60.000
Gemini,1,1956-05-21T02:12:32.343750+00:00,60.000,1956-05-31T12:17:34.687500+00:00,70.000
Gemini,2,1956-05-31T12:17:34.687500+00:00,70.000,1956-06-10T23:01:38.437500+00:00,80.000
Gemini,3,1956-06-10T23:01:38.437500+00:00,80.000,1956-06-21T10:23:40.312500+00:00,90.000
Cancer,1,1956-06-21T10:23:40.312500+00:00,90.000,1956-07-01T22:07:51.093750+00:00,100.000
Cancer,2,1956-07-01T22:07:51.093750+00:00,100.000,1956-07-12T09:46:24.375000+00:00,110.000
Cancer,3,1956-07-12T09:46:24.375000+00:00,110.000,1956-07-22T21:20:02.343750+00:00,120.000
Leo,1,1956-07-22T21:20:02.343750+00:00,120.000,1956-08-02T08:26:04.453125+00:00,130.000
Leo,2,1956-08-02T08:26:04.453125+00:00,130.000,1956-08-12T18:43:35.625000+00:00,140.000
Leo,3,1956-08-12T18:43:35.625000+00:00,140.000,1956-08-23T04:14:52.968750+00:00,150.000
Virgo,1,1956-08-23T04:14:52.968750+00:00,150.000,1956-09-02T12:37:37.031250+00:00,160.000
Virgo,2,1956-09-02T12:37:37.031250+00:00,160.000,1956-09-12T19:42:18.281250+00:00,170.000
Virgo,3,1956-09-12T19:42:18.281250+00:00,170.000,1956-09-23T01:34:55.312500+00:00,180.000
Libra,1,1956-09-23T01:34:55.312500+00:00,180.000,1956-10-03T05:58:14.531250+00:00,190.000
Libra,2,1956-10-03T05:58:14.531250+00:00,190.000,1956-10-13T08:54:22.500000+00:00,200.000
Libra,3,1956-10-13T08:54:22.500000+00:00,200.000,1956-10-23T10:34:13.125000+00:00,210.000
Scorpio,1,1956-10-23T10:34:13.125000+00:00,210.000,1956-11-02T10:48:37.968750+00:00,220.000
Scorpio,2,1956-11-02T10:48:37.968750+00:00,220.000,1956-11-12T09:48:09.843750+00:00,230.000
Scorpio,3,1956-11-12T09:48:09.843750+00:00,230.000,1956-11-22T07:49:51.796875+00:00,240.000
Sagittarius,1,1956-11-22T07:49:51.796875+00:00,240.000,1956-12-02T04:50:23.437500+00:00,250.000
Sagittarius,2,1956-12-02T04:50:23.437500+00:00,250.000,1956-12-12T01:06:47.812500+00:00,260.000
Sagittarius,3,1956-12-12T01:06:47.812500+00:00,260.000,1956-12-21T20:59:28.359375+00:00,270.000
Capricorn,1,1956-12-21T20:59:28.359375+00:00,270.000,1956-12-31T16:28:56.718750+00:00,280.000
Capricorn,2,1956-12-31T16:28:56.718750+00:00,280.000,1957-01-10T11:54:43.593750+00:00,290.000
Capricorn,3,1957-01-10T11:54:43.593750+00:00,290.000,1957-01-20T07:38:36.796875+00:00,300.000
Aquarius,1,1957-01-20T07:38:36.796875+00:00,300.000,1957-01-30T03:41:07.968750+00:00,310.000
Aquarius,2,1957-01-30T03:41:07.968750+00:00,310.000,1957-02-09T00:20:44.531250+00:00,320.000
Aquarius,3,1957-02-09T00:20:44.531250+00:00,320.000,1957-02-18T21:58:00.468750+00:00,330.000
Pisces,1,1957-02-18T21:58:00.468750+00:00,330.000,1957-02-28T20:29:45.937500+00:00,340.000
Pisces,2,1957-02-28T20:29:45.937500+00:00,340.000,1957-03-10T20:10:46.875000+00:00,350.000
Pisces,3,1957-03-10T20:10:46.875000+00:00,350.000,1957-03-20T21:16:31.406250+00:00,0.000
Aries,1,1957-03-20T21:16:31.406250+00:00,0.000,1957-03-30T23:37:51.093750+00:00,10.000
Aries,2,1957-03-30T23:37:51.093750+00:00,10.000,1957-04-10T03:23:33.281250+00:00,20.000
Aries,3,1957-04-10T03:23:33.281250+00:00,20.000,1957-04-20T08:41:11.484375+00:00,30.000
Taurus,1,1957-04-20T08:41:11.484375+00:00,30.000,1957-04-30T15:13:42.656250+00:00,40.000
Taurus,2,1957-04-30T15:13:42.656250+00:00,40.000,1957-05-10T23:04:48.281250+00:00,50.000
Taurus,3,1957-05-10T23:04:48.281250+00:00,50.000,1957-05-21T08:10:25.781250+00:00,60.000
Gemini,1,1957-05-21T08:10:25.781250+00:00,60.000,1957-05-31T18:07:01.875000+00:00,70.000
Gemini,2,1957-05-31T18:07:01.875000+00:00,70.000,1957-06-11T04:55:39.843750+00:00,80.000
Gemini,3,1957-06-11T04:55:39.843750+00:00,80.000,1957-06-21T16:20:30.468750+00:00,90.000
Cancer,1,1957-06-21T16:20:30.468750+00:00,90.000,1957-07-02T03:55:53.906250+00:00,100.000
Cancer,2,1957-07-02T03:55:53.906250+00:00,100.000,1957-07-12T15:41:50.156250+00:00,110.000
Cancer,3,1957-07-12T15:41:50.156250+00:00,110.000,1957-07-23T03:14:45.937500+00:00,120.000
Leo,1,1957-07-23T03:14:45.937500+00:00,120.000,1957-08-02T14:13:56.718750+00:00,130.000
Leo,2,1957-08-02T14:13:56.718750+00:00,130.000,1957-08-13T00:39:43.593750+00:00,140.000
Leo,3,1957-08-13T00:39:43.593750+00:00,140.000,1957-08-23T10:07:30+00:00,150.000
Virgo,1,1957-08-23T10:07:30+00:00,150.000,1957-09-02T18:26:22.031250+00:00,160.000
Virgo,2,1957-09-02T18:26:22.031250+00:00,160.000,1957-09-13T01:39:29.531250+00:00,170.000
Virgo,3,1957-09-13T01:39:29.531250+00:00,170.000,1957-09-23T07:26:07.968750+00:00,180.000
Libra,1,1957-09-23T07:26:07.968750+00:00,180.000,1957-10-03T11:47:31.171875+00:00,190.000
Libra,2,1957-10-03T11:47:31.171875+00:00,190.000,1957-10-13T14:51:12.656250+00:00,200.000
Libra,3,1957-10-13T14:51:12.656250+00:00,200.000,1957-10-23T16:24:11.953125+00:00,210.000
Scorpio,1,1957-10-23T16:24:11.953125+00:00,210.000,1957-11-02T16:37:44.062500+00:00,220.000
Scorpio,2,1957-11-02T16:37:44.062500+00:00,220.000,1957-11-12T15:44:38.906250+00:00,230.000
Scorpio,3,1957-11-12T15:44:38.906250+00:00,230.000,1957-11-22T13:39:08.437500+00:00,240.000
Sagittarius,1,1957-11-22T13:39:08.437500+00:00,240.000,1957-12-02T10:39:29.531250+00:00,250.000
Sagittarius,2,1957-12-02T10:39:29.531250+00:00,250.000,1957-12-12T07:02:55.781250+00:00,260.000
Sagittarius,3,1957-12-12T07:02:55.781250+00:00,260.000,1957-12-22T02:48:45+00:00,270.000
Capricorn,1,1957-12-22T02:48:45+00:00,270.000,1957-12-31T22:18:23.906250+00:00,280.000
Capricorn,2,1957-12-31T22:18:23.906250+00:00,280.000,1958-01-10T17:51:23.203125+00:00,290.000
Capricorn,3,1958-01-10T17:51:23.203125+00:00,290.000,1958-01-20T13:28:35.625000+00:00,300.000
Aquarius,1,1958-01-20T13:28:35.625000+00:00,300.000,1958-01-30T09:31:17.343750+00:00,310.000
Aquarius,2,1958-01-30T09:31:17.343750+00:00,310.000,1958-02-09T06:18:27.421875+00:00,320.000
Aquarius,3,1958-02-09T06:18:27.421875+00:00,320.000,1958-02-19T03:48:30.937500+00:00,330.000
Pisces,1,1958-02-19T03:48:30.937500+00:00,330.000,1958-03-01T02:19:55.312500+00:00,340.000
Pisces,2,1958-03-01T02:19:55.312500+00:00,340.000,1958-03-11T02:08:08.671875+00:00,350.000
Pisces,3,1958-03-11T02:08:08.671875+00:00,350.000,1958-03-21T03:05:48.046875+00:00,0.000
Aries,1,1958-03-21T03:05:48.046875+00:00,0.000,1958-03-31T05:26:36.093750+00:00,10.000
Aries,2,1958-03-31T05:26:36.093750+00:00,10.000,1958-04-10T09:18:16.875000+00:00,20.000
Aries,3,1958-04-10T09:18:16.875000+00:00,20.000,1958-04-20T14:26:57.187500+00:00,30.000
Taurus,1,1958-04-20T14:26:57.187500+00:00,30.000,1958-04-30T21:00:00+00:00,40.000
Taurus,2,1958-04-30T21:00:00+00:00,40.000,1958-05-11T04:54:57.656250+00:00,50.000
Taurus,3,1958-05-11T04:54:57.656250+00:00,50.000,1958-05-21T13:51:05.625000+00:00,60.000
Gemini,1,1958-05-21T13:51:05.625000+00:00,60.000,1958-05-31T23:51:23.203125+00:00,70.000
Gemini,2,1958-05-31T23:51:23.203125+00:00,70.000,1958-06-11T10:41:15+00:00,80.000
Gemini,3,1958-06-11T10:41:15+00:00,80.000,1958-06-21T21:56:57.187500+00:00,90.000
Cancer,1,1958-06-21T21:56:57.187500+00:00,90.000,1958-07-02T09:39:22.500000+00:00,100.000
Cancer,2,1958-07-02T09:39:22.500000+00:00,100.000,1958-07-12T21:23:54.375000+00:00,110.000
Cancer,3,1958-07-12T21:23:54.375000+00:00,110.000,1958-07-23T08:50:30.468750+00:00,120.000
Leo,1,1958-07-23T08:50:30.468750+00:00,120.000,1958-08-02T19:58:28.593750+00:00,130.000
Leo,2,1958-08-02T19:58:28.593750+00:00,130.000,1958-08-13T06:20:44.531250+00:00,140.000
Leo,3,1958-08-13T06:20:44.531250+00:00,140.000,1958-08-23T15:45:52.734375+00:00,150.000
Virgo,1,1958-08-23T15:45:52.734375+00:00,150.000,1958-09-03T00:14:03.750000+00:00,160.000
Virgo,2,1958-09-03T00:14:03.750000+00:00,160.000,1958-09-13T07:21:33.750000+00:00,170.000
Virgo,3,1958-09-13T07:21:33.750000+00:00,170.000,1958-09-23T13:08:54.375000+00:00,180.000
Libra,1,1958-09-23T13:08:54.375000+00:00,180.000,1958-10-03T17:38:54.375000+00:00,190.000
Libra,2,1958-10-03T17:38:54.375000+00:00,190.000,1958-10-13T20:36:05.625000+00:00,200.000
Libra,3,1958-10-13T20:36:05.625000+00:00,200.000,1958-10-23T22:11:22.031250+00:00,210.000
Scorpio,1,1958-10-23T22:11:22.031250+00:00,210.000,1958-11-02T22:32:17.109375+00:00,220.000
Scorpio,2,1958-11-02T22:32:17.109375+00:00,220.000,1958-11-12T21:31:59.531250+00:00,230.000
Scorpio,3,1958-11-12T21:31:59.531250+00:00,230.000,1958-11-22T19:29:07.265625+00:00,240.000
Sagittarius,1,1958-11-22T19:29:07.265625+00:00,240.000,1958-12-02T16:35:58.593750+00:00,250.000
Sagittarius,2,1958-12-02T16:35:58.593750+00:00,250.000,1958-12-12T12:51:40.781250+00:00,260.000
Sagittarius,3,1958-12-12T12:51:40.781250+00:00,260.000,1958-12-22T08:39:36.562500+00:00,270.000
Capricorn,1,1958-12-22T08:39:36.562500+00:00,270.000,1959-01-01T04:15:14.062500+00:00,280.000
Capricorn,2,1959-01-01T04:15:14.062500+00:00,280.000,1959-01-10T23:40:18.750000+00:00,290.000
Capricorn,3,1959-01-10T23:40:18.750000+00:00,290.000,1959-01-20T19:18:45+00:00,300.000
Aquarius,1,1959-01-20T19:18:45+00:00,300.000,1959-01-30T15:27:25.312500+00:00,310.000
Aquarius,2,1959-01-30T15:27:25.312500+00:00,310.000,1959-02-09T12:06:19.687500+00:00,320.000
Aquarius,3,1959-02-09T12:06:19.687500+00:00,320.000,1959-02-19T09:37:37.031250+00:00,330.000
Pisces,1,1959-02-19T09:37:37.031250+00:00,330.000,1959-03-01T08:15:21.093750+00:00,340.000
Pisces,2,1959-03-01T08:15:21.093750+00:00,340.000,1959-03-11T07:54:57.656250+00:00,350.000
Pisces,3,1959-03-11T07:54:57.656250+00:00,350.000,1959-03-21T08:54:22.500000+00:00,0.000
Aries,1,1959-03-21T08:54:22.500000+00:00,0.000,1959-03-31T11:21:19.687500+00:00,10.000
Aries,2,1959-03-31T11:21:19.687500+00:00,10.000,1959-04-10T15:04:55.312500+00:00,20.000
Aries,3,1959-04-10T15:04:55.312500+00:00,20.000,1959-04-20T20:16:24.375000+00:00,30.000
Taurus,1,1959-04-20T20:16:24.375000+00:00,30.000,1959-05-01T02:54:01.406250+00:00,40.000
Taurus,2,1959-05-01T02:54:01.406250+00:00,40.000,1959-05-11T10:40:43.359375+00:00,50.000
Taurus,3,1959-05-11T10:40:43.359375+00:00,50.000,1959-05-21T19:41:57.187500+00:00,60.000
Gemini,1,1959-05-21T19:41:57.187500+00:00,60.000,1959-06-01T05:44:10.781250+00:00,70.000
Gemini,2,1959-06-01T05:44:10.781250+00:00,70.000,1959-06-11T16:26:07.968750+00:00,80.000
Gemini,3,1959-06-11T16:26:07.968750+00:00,80.000,1959-06-22T03:49:44.765625+00:00,90.000
Cancer,1,1959-06-22T03:49:44.765625+00:00,90.000,1959-07-02T15:30:35.156250+00:00,100.000
Cancer,2,1959-07-02T15:30:35.156250+00:00,100.000,1959-07-13T03:09:29.531250+00:00,110.000
Cancer,3,1959-07-13T03:09:29.531250+00:00,110.000,1959-07-23T14:45:35.156250+00:00,120.000
Leo,1,1959-07-23T14:45:35.156250+00:00,120.000,1959-08-03T01:48:59.062500+00:00,130.000
Leo,2,1959-08-03T01:48:59.062500+00:00,130.000,1959-08-13T12:09:29.531250+00:00,140.000
Leo,3,1959-08-13T12:09:29.531250+00:00,140.000,1959-08-23T21:43:35.625000+00:00,150.000
Virgo,1,1959-08-23T21:43:35.625000+00:00,150.000,1959-09-03T06:05:16.406250+00:00,160.000
Virgo,2,1959-09-03T06:05:16.406250+00:00,160.000,1959-09-13T13:13:49.687500+00:00,170.000
Virgo,3,1959-09-13T13:13:49.687500+00:00,170.000,1959-09-23T19:08:33.281250+00:00,180.000
Libra,1,1959-09-23T19:08:33.281250+00:00,180.000,1959-10-03T23:30:49.218750+00:00,190.000
Libra,2,1959-10-03T23:30:49.218750+00:00,190.000,1959-10-14T02:30:28.125000+00:00,200.000
Libra,3,1959-10-14T02:30:28.125000+00:00,200.000,1959-10-24T04:11:00.937500+00:00,210.000
Scorpio,1,1959-10-24T04:11:00.937500+00:00,210.000,1959-11-03T04:23:29.765625+00:00,220.000
Scorpio,2,1959-11-03T04:23:29.765625+00:00,220.000,1959-11-13T03:26:11.484375+00:00,230.000
Scorpio,3,1959-11-13T03:26:11.484375+00:00,230.000,1959-11-23T01:26:50.156250+00:00,240.000
Sagittarius,1,1959-11-23T01:26:50.156250+00:00,240.000,1959-12-02T22:24:43.593750+00:00,250.000
Sagittarius,2,1959-12-02T22:24:43.593750+00:00,250.000,1959-12-12T18:43:14.531250+00:00,260.000
Sagittarius,3,1959-12-12T18:43:14.531250+00:00,260.000,1959-12-22T14:34:20.156250+00:00,270.000
Capricorn,1,1959-12-22T14:34:20.156250+00:00,270.000,1960-01-01T10:00:28.125000+00:00,280.000
Capricorn,2,1960-01-01T10:00:28.125000+00:00,280.000,1960-01-11T05:27:49.921875+00:00,290.000
Capricorn,3,1960-01-11T05:27:49.921875+00:00,290.000,1960-01-21T01:09:57.656250+00:00,300.000
Aquarius,1,1960-01-21T01:09:57.656250+00:00,300.000,1960-01-30T21:09:08.437500+00:00,310.000
Aquarius,2,1960-01-30T21:09:08.437500+00:00,310.000,1960-02-09T17:50:30.468750+00:00,320.000
Aquarius,3,1960-02-09T17:50:30.468750+00:00,320.000,1960-02-19T15:26:22.031250+00:00,330.000
Pisces,1,1960-02-19T15:26:22.031250+00:00,330.000,1960-02-29T13:54:57.656250+00:00,340.000
Pisces,2,1960-02-29T13:54:57.656250+00:00,340.000,1960-03-10T13:38:05.156250+00:00,350.000
Pisces,3,1960-03-10T13:38:05.156250+00:00,350.000,1960-03-20T14:42:46.406250+00:00,0.000
Aries,1,1960-03-20T14:42:46.406250+00:00,0.000,1960-03-30T17:01:17.343750+00:00,10.000
Aries,2,1960-03-30T17:01:17.343750+00:00,10.000,1960-04-09T20:49:48.281250+00:00,20.000
Aries,3,1960-04-09T20:49:48.281250+00:00,20.000,1960-04-20T02:05:51.562500+00:00,30.000
Taurus,1,1960-04-20T02:05:51.562500+00:00,30.000,1960-04-30T08:36:26.718750+00:00,40.000
Taurus,2,1960-04-30T08:36:26.718750+00:00,40.000,1960-05-10T16:30:00+00:00,50.000
Taurus,3,1960-05-10T16:30:00+00:00,50.000,1960-05-21T01:33:30.937500+00:00,60.000
Gemini,1,1960-05-21T01:33:30.937500+00:00,60.000,1960-05-31T11:29:14.296875+00:00,70.000
Gemini,2,1960-05-31T11:29:14.296875+00:00,70.000,1960-06-10T22:20:09.375000+00:00,80.000
Gemini,3,1960-06-10T22:20:09.375000+00:00,80.000,1960-06-21T09:42:11.250000+00:00,90.000
Cancer,1,1960-06-21T09:42:11.250000+00:00,90.000,1960-07-01T21:18:37.968750+00:00,100.000
Cancer,2,1960-07-01T21:18:37.968750+00:00,100.000,1960-07-12T09:07:01.875000+00:00,110.000
Cancer,3,1960-07-12T09:07:01.875000+00:00,110.000,1960-07-22T20:37:30+00:00,120.000
Leo,1,1960-07-22T20:37:30+00:00,120.000,1960-08-02T07:39:29.531250+00:00,130.000
Leo,2,1960-08-02T07:39:29.531250+00:00,130.000,1960-08-12T18:08:05.156250+00:00,140.000
Leo,3,1960-08-12T18:08:05.156250+00:00,140.000,1960-08-23T03:34:27.187500+00:00,150.000
Virgo,1,1960-08-23T03:34:27.187500+00:00,150.000,1960-09-02T11:57:32.343750+00:00,160.000
Virgo,2,1960-09-02T11:57:32.343750+00:00,160.000,1960-09-12T19:12:25.312500+00:00,170.000
Virgo,3,1960-09-12T19:12:25.312500+00:00,170.000,1960-09-23T00:58:42.656250+00:00,180.000
Libra,1,1960-09-23T00:58:42.656250+00:00,180.000,1960-10-03T05:24:50.625000+00:00,190.000
Libra,2,1960-10-03T05:24:50.625000+00:00,190.000,1960-10-13T08:29:14.296875+00:00,200.000
Libra,3,1960-10-13T08:29:14.296875+00:00,200.000,1960-10-23T10:01:52.500000+00:00,210.000
Scorpio,1,1960-10-23T10:01:52.500000+00:00,210.000,1960-11-02T10:19:27.187500+00:00,220.000
Scorpio,2,1960-11-02T10:19:27.187500+00:00,220.000,1960-11-12T09:25:18.750000+00:00,230.000
Scorpio,3,1960-11-12T09:25:18.750000+00:00,230.000,1960-11-22T07:18:23.906250+00:00,240.000
Sagittarius,1,1960-11-22T07:18:23.906250+00:00,240.000,1960-12-02T04:21:33.750000+00:00,250.000
Sagittarius,2,1960-12-02T04:21:33.750000+00:00,250.000,1960-12-12T00:43:03.984375+00:00,260.000
Sagittarius,3,1960-12-12T00:43:03.984375+00:00,260.000,1960-12-21T20:25:53.906250+00:00,270.000
Capricorn,1,1960-12-21T20:25:53.906250+00:00,270.000,1960-12-31T15:57:18.281250+00:00,280.000
Capricorn,2,1960-12-31T15:57:18.281250+00:00,280.000,1961-01-10T11:27:39.375000+00:00,290.000
Capricorn,3,1961-01-10T11:27:39.375000+00:00,290.000,1961-01-20T07:01:10.312500+00:00,300.000
Aquarius,1,1961-01-20T07:01:10.312500+00:00,300.000,1961-01-30T03:04:55.312500+00:00,310.000
Aquarius,2,1961-01-30T03:04:55.312500+00:00,310.000,1961-02-08T23:49:27.187500+00:00,320.000
Aquarius,3,1961-02-08T23:49:27.187500+00:00,320.000,1961-02-18T21:16:31.406250+00:00,330.000
Pisces,1,1961-02-18T21:16:31.406250+00:00,330.000,1961-02-28T19:50:02.343750+00:00,340.000
Pisces,2,1961-02-28T19:50:02.343750+00:00,340.000,1961-03-10T19:36:19.687500+00:00,350.000
Pisces,3,1961-03-10T19:36:19.687500+00:00,350.000,1961-03-20T20:32:13.593750+00:00,0.000
Aries,1,1961-03-20T20:32:13.593750+00:00,0.000,1961-03-30T22:56:22.031250+00:00,10.000
Aries,2,1961-03-30T22:56:22.031250+00:00,10.000,1961-04-10T02:46:59.531250+00:00,20.000
Aries,3,1961-04-10T02:46:59.531250+00:00,20.000,1961-04-20T07:54:57.656250+00:00,30.000
Taurus,1,1961-04-20T07:54:57.656250+00:00,30.000,1961-04-30T14:32:13.593750+00:00,40.000
Taurus,2,1961-04-30T14:32:13.593750+00:00,40.000,1961-05-10T22:26:07.968750+00:00,50.000
Taurus,3,1961-05-10T22:26:07.968750+00:00,50.000,1961-05-21T07:22:15.937500+00:00,60.000
Gemini,1,1961-05-21T07:22:15.937500+00:00,60.000,1961-05-31T17:25:53.906250+00:00,70.000
Gemini,2,1961-05-31T17:25:53.906250+00:00,70.000,1961-06-11T04:13:18.046875+00:00,80.000
Gemini,3,1961-06-11T04:13:18.046875+00:00,80.000,1961-06-21T15:30:14.062500+00:00,90.000
Cancer,1,1961-06-21T15:30:14.062500+00:00,90.000,1961-07-02T03:14:03.750000+00:00,100.000
Cancer,2,1961-07-02T03:14:03.750000+00:00,100.000,1961-07-12T14:55:04.687500+00:00,110.000
Cancer,3,1961-07-12T14:55:04.687500+00:00,110.000,1961-07-23T02:23:36.796875+00:00,120.000
Leo,1,1961-07-23T02:23:36.796875+00:00,120.000,1961-08-02T13:32:06.562500+00:00,130.000
Leo,2,1961-08-02T13:32:06.562500+00:00,130.000,1961-08-12T23:50:51.562500+00:00,140.000
Leo,3,1961-08-12T23:50:51.562500+00:00,140.000,1961-08-23T09:18:37.968750+00:00,150.000
Virgo,1,1961-08-23T09:18:37.968750+00:00,150.000,1961-09-02T17:46:17.343750+00:00,160.000
Virgo,2,1961-09-02T17:46:17.343750+00:00,160.000,1961-09-13T00:52:01.875000+00:00,170.000
Virgo,3,1961-09-13T00:52:01.875000+00:00,170.000,1961-09-23T06:42:32.343750+00:00,180.000
Libra,1,1961-09-23T06:42:32.343750+00:00,180.000,1961-10-03T11:11:39.609375+00:00,190.000
Libra,2,1961-10-03T11:11:39.609375+00:00,190.000,1961-10-13T14:08:19.218750+00:00,200.000
Libra,3,1961-10-13T14:08:19.218750+00:00,200.000,1961-10-23T15:47:27.656250+00:00,210.000
Scorpio,1,1961-10-23T15:47:27.656250+00:00,210.000,1961-11-02T16:07:30+00:00,220.000
Scorpio,2,1961-11-02T16:07:30+00:00,220.000,1961-11-12T15:07:01.875000+00:00,230.000
Scorpio,3,1961-11-12T15:07:01.875000+00:00,230.000,1961-11-22T13:07:40.546875+00:00,240.000
Sagittarius,1,1961-11-22T13:07:40.546875+00:00,240.000,1961-12-02T10:13:28.593750+00:00,250.000
Sagittarius,2,1961-12-02T10:13:28.593750+00:00,250.000,1961-12-12T06:28:28.593750+00:00,260.000
Sagittarius,3,1961-12-12T06:28:28.593750+00:00,260.000,1961-12-22T02:19:34.218750+00:00,270.000
Capricorn,1,1961-12-22T02:19:34.218750+00:00,270.000,1961-12-31T21:53:26.250000+00:00,280.000
Capricorn,2,1961-12-31T21:53:26.250000+00:00,280.000,1962-01-10T17:17:06.562500+00:00,290.000
Capricorn,3,1962-01-10T17:17:06.562500+00:00,290.000,1962-01-20T12:58:00.468750+00:00,300.000
Aquarius,1,1962-01-20T12:58:00.468750+00:00,300.000,1962-01-30T09:04:13.125000+00:00,310.000
Aquarius,2,1962-01-30T09:04:13.125000+00:00,310.000,1962-02-09T05:41:22.031250+00:00,320.000
Aquarius,3,1962-02-09T05:41:22.031250+00:00,320.000,1962-02-19T03:14:35.390625+00:00,330.000
Pisces,1,1962-02-19T03:14:35.390625+00:00,330.000,1962-03-01T01:49:41.250000+00:00,340.000
Pisces,2,1962-03-01T01:49:41.250000+00:00,340.000,1962-03-11T01:27:32.343750+00:00,350.000
Pisces,3,1962-03-11T01:27:32.343750+00:00,350.000,1962-03-21T02:29:24.843750+00:00,0.000
Aries,1,1962-03-21T02:29:24.843750+00:00,0.000,1962-03-31T04:53:54.375000+00:00,10.000
Aries,2,1962-03-31T04:53:54.375000+00:00,10.000,1962-04-10T08:36:05.625000+00:00,20.000
Aries,3,1962-04-10T08:36:05.625000+00:00,20.000,1962-04-20T13:50:44.531250+00:00,30.000
Taurus,1,1962-04-20T13:50:44.531250+00:00,30.000,1962-04-30T20:25:53.906250+00:00,40.000
Taurus,2,1962-04-30T20:25:53.906250+00:00,40.000,1962-05-11T04:12:25.312500+00:00,50.000
Taurus,3,1962-05-11T04:12:25.312500+00:00,50.000,1962-05-21T13:16:38.437500+00:00,60.000
Gemini,1,1962-05-21T13:16:38.437500+00:00,60.000,1962-05-31T23:16:03.281250+00:00,70.000
Gemini,2,1962-05-31T23:16:03.281250+00:00,70.000,1962-06-11T09:59:03.750000+00:00,80.000
Gemini,3,1962-06-11T09:59:03.750000+00:00,80.000,1962-06-21T21:24:04.921875+00:00,90.000
Cancer,1,1962-06-21T21:24:04.921875+00:00,90.000,1962-07-02T09:01:24.375000+00:00,100.000
Cancer,2,1962-07-02T09:01:24.375000+00:00,100.000,1962-07-12T20:42:25.312500+00:00,110.000
Cancer,3,1962-07-12T20:42:25.312500+00:00,110.000,1962-07-23T08:17:48.750000+00:00,120.000
Leo,1,1962-07-23T08:17:48.750000+00:00,120.000,1962-08-02T19:17:52.265625+00:00,130.000
Leo,2,1962-08-02T19:17:52.265625+00:00,130.000,1962-08-13T05:39:57.656250+00:00,140.000
Leo,3,1962-08-13T05:39:57.656250+00:00,140.000,1962-08-23T15:12:28.828125+00:00,150.000
Virgo,1,1962-08-23T15:12:28.828125+00:00,150.000,1962-09-02T23:31:31.406250+00:00,160.000
Virgo,2,1962-09-02T23:31:31.406250+00:00,160.000,1962-09-13T06:42:32.343750+00:00,170.000
Virgo,3,1962-09-13T06:42:32.343750+00:00,170.000,1962-09-23T12:35:09.375000+00:00,180.000
Libra,1,1962-09-23T12:35:09.375000+00:00,180.000,1962-10-03T16:57:04.218750+00:00,190.000
Libra,2,1962-10-03T16:57:04.218750+00:00,190.000,1962-10-13T20:00:35.156250+00:00,200.000
