primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,SATURN,TRINE,120.0,2027-09-08 18:28:28,2461657.2697753906,267.121894,27.121251,119.999358,-0.000642
MOON,SATURN,SQUARE,90.0,2027-09-11 06:42:32,2461659.7795410156,296.993132,26.993906,90.000774,0.000774
MOON,SATURN,SEXTILE,60.0,2027-09-13 19:19:48,2461662.305419922,326.857872,26.857126,59.999254,-0.000746
MOON,SATURN,CONJUNCTION,0.0,2027-09-18 15:40:04,2461667.1528320312,26.571891,26.571966,7.5e-05,7.5e-05
MOON,SATURN,OPPOSITION,180.0,2027-10-01 10:24:43,2461679.9338378906,205.700201,25.700301,180.0001,0.0001
MOON,SATURN,TRINE,120.0,2027-10-05 22:55:08,2461684.4549560547,265.360595,25.360294,119.9997,-0.0003
MOON,SATURN,SQUARE,90.0,2027-10-08 10:21:02,2461686.931274414,295.169001,25.169405,90.000404,0.000404
MOON,SATURN,SEXTILE,60.0,2027-10-10 22:53:43,2461689.453979492,324.972242,24.972319,60.000077,7.7e-05
MOON,SATURN,CONJUNCTION,0.0,2027-10-15 18:37:37,2461694.276123047,24.590482,24.590683,0.000201,0.000201
MOON,SATURN,OPPOSITION,180.0,2027-10-28 16:19:48,2461707.180419922,203.571453,23.571377,179.999923,-7.7e-05
MOON,SATURN,TRINE,120.0,2027-11-02 03:40:04,2461711.6528320312,263.231666,23.231344,119.999678,-0.000322
MOON,SATURN,SQUARE,90.0,2027-11-04 14:12:32,2461714.0920410156,293.051569,23.051287,89.999718,-0.000282
MOON,SATURN,SEXTILE,60.0,2027-11-07 02:41:53,2461716.612426758,322.869977,22.869993,60.000016,1.6e-05
MOON,SATURN,CONJUNCTION,0.0,2027-11-11 23:16:03,2461721.469482422,22.536319,22.536586,0.000268,0.000268
MOON,SATURN,OPPOSITION,180.0,2027-11-24 20:43:39,2461734.363647461,201.781229,21.780958,179.999728,-0.000272
MOON,SATURN,TRINE,120.0,2027-11-29 09:11:57,2461738.8833007812,261.57074,21.569776,119.999036,-0.000964
MOON,SATURN,SQUARE,90.0,2027-12-01 19:21:44,2461741.3067626953,291.469661,21.469623,89.999962,-3.8e-05
MOON,SATURN,SEXTILE,60.0,2027-12-04 07:46:31,2461743.8239746094,321.375621,21.37562,59.999999,-1e-06
MOON,SATURN,CONJUNCTION,0.0,2027-12-09 06:17:13,2461748.7619628906,21.22118,21.222031,0.000851,0.000851
MOON,SATURN,OPPOSITION,180.0,2027-12-22 01:00:28,2461761.5419921875,201.024306,21.024577,180.000271,0.000271
MOON,SATURN,TRINE,120.0,2027-12-26 15:33:23,2461766.1481933594,261.026011,21.02655,120.000539,0.000539
MOON,SATURN,SQUARE,90.0,2027-12-29 02:10:25,2461768.590576172,291.043378,21.043673,90.000295,0.000295
MOON,SATURN,SEXTILE,60.0,2027-12-31 14:41:43,2461771.1123046875,321.072045,21.072954,60.000909,0.000909
MOON,SATURN,CONJUNCTION,0.0,2028-01-05 15:06:51,2461776.129760742,21.166232,21.166043,359.99981,-0.00019
MOON,SATURN,OPPOSITION,180.0,2028-01-18 07:48:16,2461788.8251953125,201.604096,21.604003,179.999906,-9.4e-05
MOON,SATURN,TRINE,120.0,2028-01-22 23:06:02,2461793.462524414,261.833254,21.833341,120.000087,8.7e-05
MOON,SATURN,SQUARE,90.0,2028-01-25 10:35:58,2461795.9416503906,291.970845,21.970591,89.999746,-0.000254
MOON,SATURN,SEXTILE,60.0,2028-01-27 23:32:13,2461798.4807128906,322.122205,22.121382,59.999176,-0.000824
MOON,SATURN,CONJUNCTION,0.0,2028-02-02 00:57:18,2461803.539794922,22.452382,22.451665,359.999283,-0.000717
MOON,SATURN,OPPOSITION,180.0,2028-02-14 18:53:26,2461816.287109375,203.447045,23.447086,180.000041,4.1e-05
MOON,SATURN,TRINE,120.0,2028-02-19 08:45:14,2461820.8647460938,263.855991,23.856222,120.000231,0.000231
MOON,SATURN,SQUARE,90.0,2028-02-21 20:46:59,2461823.365966797,294.091307,24.090318,89.999012,-0.000988
MOON,SATURN,SEXTILE,60.0,2028-02-24 10:12:14,2461825.9251708984,324.336696,24.337088,60.000392,0.000392
MOON,SATURN,CONJUNCTION,0.0,2028-02-29 11:37:51,2461830.9846191406,24.844416,24.845301,0.000885,0.000885
MOON,SATURN,OPPOSITION,180.0,2028-03-13 09:40:57,2461843.903442383,206.25017,26.250011,179.999842,-0.000158
MOON,SATURN,TRINE,120.0,2028-03-17 21:13:21,2461848.3842773438,266.767057,26.767352,120.000295,0.000295
MOON,SATURN,SQUARE,90.0,2028-03-20 09:01:03,2461850.875732422,297.061027,27.060692,89.999665,-0.000335
MOON,SATURN,SEXTILE,60.0,2028-03-22 22:38:47,2461853.4436035156,327.367445,27.366804,59.999359,-0.000641
MOON,SATURN,CONJUNCTION,0.0,2028-03-27 23:29:14,2461858.4786376953,27.97698,27.976942,359.999962,-3.8e-05
MOON,SATURN,OPPOSITION,180.0,2028-04-10 01:58:28,2461871.5822753906,209.611774,29.610901,179.999127,-0.000873
MOON,SATURN,TRINE,120.0,2028-04-14 12:04:34,2461876.003173828,270.171805,30.171607,119.999802,-0.000198
MOON,SATURN,SQUARE,90.0,2028-04-16 23:09:33,2461878.4649658203,300.48451,30.484948,90.000438,0.000438
MOON,SATURN,SEXTILE,60.0,2028-04-19 12:35:51,2461881.0249023438,330.811489,30.811175,59.999686,-0.000314
