primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,MERCURY,OPPOSITION,180.0,2027-10-16 04:50:44,2461694.701904297,30.1255,210.125865,180.000365,0.000365
MOON,MERCURY,TRINE,120.0,2027-10-20 07:06:37,2461698.7962646484,85.224579,205.22471,120.000131,0.000131
MOON,MERCURY,SQUARE,90.0,2027-10-22 06:57:18,2461700.789794922,112.928611,202.927902,89.999291,-0.000709
MOON,MERCURY,SEXTILE,60.0,2027-10-24 06:48:30,2461702.7836914062,141.058361,201.05783,59.999469,-0.000531
MOON,MERCURY,CONJUNCTION,0.0,2027-10-28 09:03:30,2461706.8774414062,199.316202,199.316329,0.000127,0.000127
MOON,MERCURY,OPPOSITION,180.0,2027-11-12 20:22:44,2461722.3491210938,34.085973,214.086433,180.00046,0.00046
MOON,MERCURY,TRINE,120.0,2027-11-17 17:12:00,2461727.2166748047,101.529429,221.529478,120.000048,4.8e-05
MOON,MERCURY,SQUARE,90.0,2027-11-20 02:20:05,2461729.597290039,135.260064,225.260464,90.0004,0.0004
MOON,MERCURY,SEXTILE,60.0,2027-11-22 12:01:24,2461732.0009765625,169.051415,229.050827,59.999411,-0.000589
MOON,MERCURY,CONJUNCTION,0.0,2027-11-27 11:21:40,2461736.973388672,236.907073,236.907819,0.000747,0.000747
MOON,MERCURY,OPPOSITION,180.0,2027-12-13 17:57:42,2461753.248413086,82.502258,262.502619,180.000361,0.000361
MOON,MERCURY,TRINE,120.0,2027-12-18 08:56:50,2461757.8728027344,149.801026,269.800715,119.999689,-0.000311
MOON,MERCURY,SQUARE,90.0,2027-12-20 18:27:25,2461760.2690429688,183.602292,273.601928,89.999636,-0.000364
MOON,MERCURY,SEXTILE,60.0,2027-12-23 06:42:11,2461762.779296875,217.601851,277.60129,59.999439,-0.000561
MOON,MERCURY,CONJUNCTION,0.0,2027-12-28 16:45:07,2461768.197998047,286.292411,286.292738,0.000326,0.000326
MOON,MERCURY,OPPOSITION,180.0,2028-01-13 10:52:30,2461783.953125,130.759041,310.759461,180.000421,0.000421
MOON,MERCURY,TRINE,120.0,2028-01-17 22:17:41,2461788.428955078,196.127798,316.128675,120.000877,0.000877
MOON,MERCURY,SQUARE,90.0,2028-01-20 07:25:04,2461790.8090820312,228.171164,318.171834,90.00067,0.00067
MOON,MERCURY,SEXTILE,60.0,2028-01-22 18:27:04,2461793.268798828,259.433415,319.433083,59.999668,-0.000332
MOON,MERCURY,CONJUNCTION,0.0,2028-01-27 16:35:05,2461798.191040039,318.701764,318.701948,0.000184,0.000184
MOON,MERCURY,OPPOSITION,180.0,2028-02-09 14:03:23,2461811.0856933594,125.555919,305.55658,180.000661,0.000661
MOON,MERCURY,TRINE,120.0,2028-02-13 10:47:03,2461814.9493408203,184.056736,304.056106,119.99937,-0.00063
MOON,MERCURY,SQUARE,90.0,2028-02-15 13:01:41,2461817.0428466797,214.046307,304.045902,89.999595,-0.000405
MOON,MERCURY,SEXTILE,60.0,2028-02-17 20:01:38,2461819.3344726562,244.594663,304.595228,60.000565,0.000565
MOON,MERCURY,CONJUNCTION,0.0,2028-02-23 00:02:06,2461824.5014648438,307.543976,307.543985,9e-06,9e-06
MOON,MERCURY,OPPOSITION,180.0,2028-03-09 07:05:55,2461839.795776367,144.395767,324.39524,179.999473,-0.000527
MOON,MERCURY,TRINE,120.0,2028-03-13 16:51:47,2461844.2026367188,210.589146,330.589306,120.00016,0.00016
MOON,MERCURY,SQUARE,90.0,2028-03-16 03:05:58,2461846.6291503906,244.189566,334.18997,90.000404,0.000404
MOON,MERCURY,SEXTILE,60.0,2028-03-18 19:41:04,2461849.3201904297,278.333323,338.333436,60.000114,0.000114
MOON,MERCURY,CONJUNCTION,0.0,2028-03-24 16:14:21,2461855.176635742,347.887297,347.887316,1.9e-05,1.9e-05
MOON,MERCURY,OPPOSITION,180.0,2028-04-09 05:18:52,2461870.721435547,196.931896,16.931017,179.999121,-0.000879
MOON,MERCURY,TRINE,120.0,2028-04-14 06:59:24,2461875.7912597656,267.466406,27.466883,120.000477,0.000477
MOON,MERCURY,SQUARE,90.0,2028-04-17 05:33:16,2461878.7314453125,303.673028,33.672892,89.999864,-0.000136
MOON,MERCURY,SEXTILE,60.0,2028-04-20 07:28:56,2461881.811767578,340.111405,40.112088,60.000683,0.000683
MOON,MERCURY,CONJUNCTION,0.0,2028-04-26 02:33:37,2461887.606689453,51.525737,51.526512,0.000775,0.000775
MOON,MERCURY,OPPOSITION,180.0,2028-05-10 11:27:18,2461901.977294922,251.521289,71.521924,180.000635,0.000635
MOON,MERCURY,TRINE,120.0,2028-05-15 12:11:15,2461907.0078125,314.930964,74.931914,120.00095,0.00095
MOON,MERCURY,SQUARE,90.0,2028-05-18 02:51:33,2461909.619140625,345.89357,75.893969,90.000398,0.000398
MOON,MERCURY,SEXTILE,60.0,2028-05-20 15:22:30,2461912.140625,16.294691,76.294039,59.999348,-0.000652
MOON,MERCURY,CONJUNCTION,0.0,2028-05-25 05:52:37,2461916.744873047,75.75381,75.752895,359.999084,-0.000916
MOON,MERCURY,OPPOSITION,180.0,2028-06-06 16:55:29,2461929.2052001953,249.677343,69.677299,179.999957,-4.3e-05
MOON,MERCURY,TRINE,120.0,2028-06-11 06:49:23,2461933.784301758,308.077934,68.077776,119.999842,-0.000158
MOON,MERCURY,SQUARE,90.0,2028-06-13 18:23:12,2461936.2661132812,337.76534,67.76569,90.000349,0.000349
MOON,MERCURY,SEXTILE,60.0,2028-06-16 07:08:43,2461938.797729492,7.914875,67.914727,59.999852,-0.000148
MOON,MERCURY,CONJUNCTION,0.0,2028-06-21 03:34:58,2461943.649291992,69.568746,69.568995,0.000248,0.000248
MOON,MERCURY,OPPOSITION,180.0,2028-07-05 01:34:55,2461957.5659179688,263.644626,83.645375,180.00075,0.00075
