planet,pre_shadow_start_date,station_retrograde_date,station_retrograde_longitude,sun_aspect_date,sun_aspect_longitude,station_direct_date,station_direct_longitude,post_shadow_end_date
VENUS,2077-10-31 10:10:58,2077-12-02 01:20:16,279.07103746420466,2077-12-22 14:41:39,271.38593947235574,2078-01-11 22:33:28,263.76574859651754,2078-02-12 10:40:40
VENUS,2079-06-02 21:41:14,2079-07-06 16:11:32,133.47611241506877,2079-07-28 03:34:02,125.2888357047565,2079-08-18 18:40:32,116.99605762685958,2079-09-21 09:34:56
VENUS,2081-01-12 05:16:28,2081-02-13 09:35:12,354.4976859341621,2081-03-06 07:05:12,346.38692091905097,2081-03-27 02:38:44,338.4553250483599,2081-04-28 23:44:44
VENUS,2082-08-14 01:17:08,2082-09-16 02:53:59,202.15229158612482,2082-10-07 03:16:29,194.31500880319794,2082-10-28 05:39:55,186.30428488684336,2082-11-29 08:17:32
VENUS,2084-03-22 14:13:09,2084-04-24 18:47:11,64.51410803617495,2084-05-16 04:05:14,56.2676548707148,2084-06-06 14:12:38,48.045378829876896,2084-07-10 11:04:35
VENUS,2085-10-28 21:28:49,2085-11-29 13:48:03,276.5905079771024,2085-12-20 02:46:24,268.907513187413,2086-01-09 11:05:49,261.2821429479964,2086-02-09 22:38:14
VENUS,2087-05-31 14:00:08,2087-07-04 08:46:52,131.32922817327196,2087-07-25 19:46:52,123.13511274149461,2087-08-16 11:38:38,114.84505382416373,2087-09-19 02:38:17
VENUS,2089-01-09 20:54:37,2089-02-11 00:12:46,352.1329120310601,2089-03-03 21:12:46,344.03874482822226,2089-03-24 16:40:30,336.123063809286,2089-04-26 12:10:33
VENUS,2090-08-11 13:27:12,2090-09-13 15:53:57,199.84699054520408,2090-10-04 17:22:55,191.9951744247358,2090-10-25 19:50:32,183.96369458386914,2090-11-27 00:25:56
VENUS,2092-03-20 07:10:43,2092-04-22 11:12:43,62.33457504195649,2092-05-13 20:12:43,54.08737739589133,2092-06-04 05:39:35,45.8625885405872,2092-07-08 02:45:47
VENUS,2093-10-26 08:59:13,2093-11-27 02:29:51,274.093958406851,2093-12-17 14:50:42,266.41331099175557,2094-01-06 23:57:08,258.7874034069534,2094-02-07 10:35:55
VENUS,2095-05-29 06:25:38,2095-07-02 00:53:47,129.1720225513681,2095-07-23 11:53:47,120.979207168964,2095-08-14 04:19:38,112.68789392891938,2095-09-16 19:42:34
VENUS,2097-01-07 12:32:50,2097-02-08 14:19:16,349.7488010897683,2097-03-01 11:19:16,341.672779566779,2097-03-22 05:54:07,333.7747308314367,2097-04-24 00:12:48
VENUS,2098-08-09 01:56:09,2098-09-11 05:38:35,197.5637558896751,2098-10-02 07:38:35,189.69529441290354,2098-10-23 10:27:42,181.642368206066,2098-11-24 16:53:28
